,rssi,prr,prr2,snr,txentrega,relacao,latencia-ms,potencia,estimation,diff-txentrega
372,-106.0964772666304,0.0,0.0,-3.783606879851076,0.0,0.0,999.0,45.0,1.0,0.0
373,-108.47313662082986,0.0,0.0,-7.219325649354446,0.0,0.0,999.0,45.0,1.0,0.0
374,-107.92814349852527,0.0,0.0,-6.0856624753035735,0.0,0.0,999.0,45.0,1.0,0.0
375,-108.2293194095596,0.0,0.0,-5.553439157045367,0.0,0.0,999.0,45.0,1.0,0.0
376,-106.95527247132827,0.0,0.0,-5.090127984122017,0.0,0.0,999.0,45.0,1.0,0.0
377,-106.8390589097177,0.0,0.0,-3.9828350543937385,0.0,0.0,999.0,45.0,1.0,0.0
378,-106.54945043002908,0.0,0.0,-6.386500439570223,0.0,0.0,999.0,45.0,1.0,0.0
379,-108.47356125118108,0.0,0.0,8.411359165872796,0.0,0.0,999.0,45.0,1.0,0.0
380,-107.8433954845813,0.0,0.0,-4.513926936665092,0.0,0.0,999.0,45.0,1.0,0.0
384,-108.5608837573734,0.0,0.0,-3.779719366270296,0.0,0.0,999.0,45.0,1.0,0.0
385,-108.46420684043295,0.0,0.0,-0.3588112620944217,0.0,0.0,999.0,45.0,1.0,0.0
386,-108.62571410508951,0.0,0.0,-4.716035268387307,0.0,0.0,999.0,45.0,1.0,0.0
387,-108.10216563632645,0.0,0.0,-5.669275897837638,0.0,0.0,999.0,45.0,1.0,0.0
388,-108.37051908442012,0.0,0.0,-5.357570269882153,0.0,0.0,999.0,45.0,1.0,0.0
389,-108.56295278532671,0.0,0.0,-6.875406296319082,0.0,0.0,999.0,45.0,1.0,0.0
390,-108.59074553541215,0.0,0.0,-6.04850933605717,0.0,0.0,999.0,45.0,1.0,0.0
391,-108.42009653241487,0.0,0.0,3.507760869351132,0.0,0.0,999.0,45.0,1.0,0.0
392,-108.42669002045072,0.0,0.0,-6.023696547541107,0.0,0.0,999.0,45.0,1.0,0.0
393,-108.47415872883673,0.0,0.0,-5.606875216237071,0.0,0.0,999.0,45.0,1.0,0.0
394,-104.89778759389914,0.0,0.0,-5.753770966561557,0.0,0.0,999.0,45.0,1.0,0.0
395,-106.16498152367836,0.0,0.0,-5.2810115667778375,0.0,0.0,999.0,45.0,1.0,0.0
396,-108.35631902232348,0.0,0.0,-5.863963215802658,0.0,0.0,999.0,45.0,1.0,0.0
397,-108.526184375553,0.0,0.0,-6.492096908359487,0.0,0.0,999.0,45.0,1.0,0.0
398,-108.58259492448887,0.0,0.0,-7.147527399941776,0.0,0.0,999.0,45.0,1.0,0.0
401,-108.4360377880085,0.0,0.0,-5.694511999806764,0.0,0.0,999.0,45.0,1.0,0.0
402,-108.48012132233116,0.0,0.0,-6.683762728536693,0.0,0.0,999.0,45.0,1.0,0.0
403,-108.45377750051468,0.0,0.0,-4.578855563338911,0.0,0.0,999.0,45.0,1.0,0.0
404,-107.63108164401967,0.0,0.0,10.952878196376355,0.0,0.0,999.0,45.0,1.0,0.0
405,-108.15599609834422,0.0,0.0,-6.625203229357822,0.0,0.0,999.0,45.0,1.0,0.0
406,-108.15032443718485,0.0,0.0,-6.621534984004427,0.0,0.0,999.0,45.0,1.0,0.0
407,-108.29837146139776,0.0,0.0,10.604086872296577,0.0,0.0,999.0,45.0,1.0,0.0
409,-108.50291846250649,0.0,0.0,-5.5396502513073385,0.0,0.0,999.0,45.0,1.0,0.0
410,-108.20444403892037,0.0,0.0,-6.512084367190112,0.0,0.0,999.0,45.0,1.0,0.0
411,-108.47321240206759,0.0,0.0,-6.521672150936469,0.0,0.0,999.0,45.0,1.0,0.0
412,-107.99601622991432,0.0,0.0,-4.175935156631496,0.0,0.0,999.0,45.0,1.0,0.0
413,-108.436385260028,0.0,0.0,-1.4877358622949748,0.0,0.0,999.0,45.0,1.0,0.0
414,-108.41724909133312,0.0,0.0,-4.778853351606784,0.0,0.0,999.0,45.0,1.0,0.0
415,-97.39670743054563,0.0,0.0,13.449562388125255,0.0,0.0,999.0,45.0,1.0,0.0
416,-108.50689128125522,0.0,0.0,-7.145121413618555,0.0,0.0,999.0,45.0,1.0,0.0
417,-108.33077820466795,0.0,0.0,2.6998118065299384,0.0,0.0,999.0,45.0,1.0,0.0
418,-102.9914428242226,0.0,0.0,-8.094505833697756,0.0,0.0,999.0,45.0,1.0,0.0
419,-108.1038679371624,0.0,0.0,-5.8810927397393815,0.0,0.0,999.0,45.0,1.0,0.0
420,-108.39053590265655,0.0,0.0,13.281832696704896,0.0,0.0,999.0,45.0,1.0,0.0
421,-108.38847297126743,0.0,0.0,-3.577739996516708,0.0,0.0,999.0,45.0,1.0,0.0
422,-105.8974175671882,0.0,0.0,15.068149702196813,0.0,0.0,999.0,45.0,1.0,0.0
423,-108.48148676447808,0.0,0.0,-7.712198261683043,0.0,0.0,999.0,45.0,1.0,0.0
424,-108.14022579815615,0.0,0.0,-6.420378576473379,0.0,0.0,999.0,45.0,1.0,0.0
426,-108.47523051203034,0.0,0.0,-6.3105216271209015,0.0,0.0,999.0,45.0,1.0,0.0
427,-108.51072672123136,0.0,0.0,14.773231648111745,0.0,0.0,999.0,45.0,1.0,0.0
428,-102.69725109880136,0.0,0.0,-5.78743288161391,0.0,0.0,999.0,45.0,1.0,0.0
430,-108.487395744989,0.0,0.0,13.886150904901445,0.0,0.0,999.0,45.0,1.0,0.0
431,-108.31205938669727,0.0,0.0,-6.4556442773408405,0.0,0.0,999.0,45.0,1.0,0.0
432,-108.62311341653664,0.0,0.0,-6.003048317384714,0.0,0.0,999.0,45.0,1.0,0.0
433,-106.10452935472776,0.0,0.0,-6.969386223133208,0.0,0.0,999.0,45.0,1.0,0.0
434,-108.23489470670972,0.0,0.0,-2.952061978215324,0.0,0.0,999.0,45.0,1.0,0.0
435,-108.52056634094498,0.0,0.0,14.168221731806538,0.0,0.0,999.0,45.0,1.0,0.0
436,-108.37836959625777,0.0,0.0,-5.369833802750804,0.0,0.0,999.0,45.0,1.0,0.0
437,-108.32196573398956,0.0,0.0,14.232212175486266,0.0,0.0,999.0,45.0,1.0,0.0
438,-108.28393596939392,0.0,0.0,-4.167781958406317,0.0,0.0,999.0,45.0,1.0,0.0
439,-108.4998093432106,0.0,0.0,-5.04461247754768,0.0,0.0,999.0,45.0,1.0,0.0
440,-108.4906614113756,0.0,0.0,-6.563878418011099,0.0,0.0,999.0,45.0,1.0,0.0
441,-108.24768528913415,0.0,0.0,-7.665194837112152,0.0,0.0,999.0,45.0,1.0,0.0
442,-107.16070255925852,0.0,0.0,-5.773806564940385,0.0,0.0,999.0,45.0,1.0,0.0
443,-108.47063076068352,0.0,0.0,7.221617163924638,0.0,0.0,999.0,45.0,1.0,0.0
444,-108.46937249953123,0.0,0.0,-5.981544993229938,0.0,0.0,999.0,45.0,1.0,0.0
445,-108.2163098237682,0.0,0.0,-6.383385797779447,0.0,0.0,999.0,45.0,1.0,0.0
446,-108.30169606326895,0.0,0.0,-5.410890397185545,0.0,0.0,999.0,45.0,1.0,0.0
447,-108.52321728616978,0.0,0.0,-1.0940710668170062,0.0,0.0,999.0,45.0,1.0,0.0
448,-98.16778710032308,0.0,0.0,-4.647064071592808,0.0,0.0,999.0,45.0,1.0,0.0
449,-106.61930341003307,0.0,0.0,-6.385334055955081,0.0,0.0,999.0,45.0,1.0,0.0
450,-108.3916389242488,0.0,0.0,-7.5549862724665395,0.0,0.0,999.0,45.0,1.0,0.0
451,-108.4452394967724,0.0,0.0,14.900323745676648,0.0,0.0,999.0,45.0,1.0,0.0
453,-103.31285240346793,0.0,0.0,-5.7581752815111304,0.0,0.0,999.0,45.0,1.0,0.0
455,-108.46333389098154,0.0,0.0,-6.007714006499563,0.0,0.0,999.0,45.0,1.0,0.0
456,-108.42019654913031,0.0,0.0,-2.0615859802840317,0.0,0.0,999.0,45.0,1.0,0.0
457,-105.19119641406701,0.0,0.0,-8.30751708323317,0.0,0.0,999.0,45.0,1.0,0.0
458,-108.4680596041125,0.0,0.0,-5.781566722428162,0.0,0.0,999.0,45.0,1.0,0.0
459,-108.38437797245142,0.0,0.0,-7.093841372207675,0.0,0.0,999.0,45.0,1.0,0.0
460,-108.29598611250964,0.0,0.0,12.4460628014189,0.0,0.0,999.0,45.0,1.0,0.0
461,-108.47538333888693,0.0,0.0,14.630147586591574,0.0,0.0,999.0,45.0,1.0,0.0
462,-108.49574572925962,0.0,0.0,15.044248224777975,0.0,0.0,999.0,45.0,1.0,0.0
463,-108.36535977522396,0.0,0.0,-6.184787714395482,0.0,0.0,999.0,45.0,1.0,0.0
464,-108.42167831060684,0.0,0.0,4.935348344798365,0.0,0.0,999.0,45.0,1.0,0.0
466,-108.49998894273695,0.0,0.0,-6.547734463944996,0.0,0.0,999.0,45.0,1.0,0.0
468,-105.69812459733122,0.0,0.0,-5.062795662597052,0.0,0.0,999.0,45.0,1.0,0.0
469,-108.21494809405694,0.0,0.0,-6.3218136020688664,0.0,0.0,999.0,45.0,1.0,0.0
470,-108.26794371421455,0.0,0.0,-1.7218964806555097,0.0,0.0,999.0,45.0,1.0,0.0
471,-108.390719724584,0.0,0.0,-9.267876918620582,0.0,0.0,999.0,45.0,1.0,0.0
472,-107.98539432398462,0.0,0.0,-6.4383273490560535,0.0,0.0,999.0,45.0,1.0,0.0
473,-108.47035225635064,0.0,0.0,-6.497799601383079,0.0,0.0,999.0,45.0,1.0,0.0
474,-107.87163204633259,0.0,0.0,10.855437233289537,0.0,0.0,999.0,45.0,1.0,0.0
476,-108.34278618836704,0.0,0.0,-4.970352310152913,0.0,0.0,999.0,45.0,1.0,0.0
478,-108.3259938143397,0.0,0.0,-6.459857164385139,0.0,0.0,999.0,45.0,1.0,0.0
479,-108.14587551164473,0.0,0.0,-6.227930192014053,0.0,0.0,999.0,45.0,1.0,0.0
480,-108.10207291557785,0.0,0.0,-6.166691971585776,0.0,0.0,999.0,45.0,1.0,0.0
481,-103.76691934895297,0.0,0.0,-7.281626308641046,0.0,0.0,999.0,45.0,1.0,0.0
483,-108.54414830602852,0.0,0.0,-6.591166309074662,0.0,0.0,999.0,45.0,1.0,0.0
485,-108.47879053376892,0.0,0.0,-5.418872780828441,0.0,0.0,999.0,45.0,1.0,0.0
487,-108.29014718007662,0.0,0.0,12.896761478159185,0.0,0.0,999.0,45.0,1.0,0.0
488,-108.50352560063091,0.0,0.0,1.727430118380164,0.0,0.0,999.0,45.0,1.0,0.0
489,-107.82240242749322,0.0,0.0,-6.229488831383812,0.0,0.0,999.0,45.0,1.0,0.0
490,-108.32191249912321,0.0,0.0,14.424392157863894,0.0,0.0,999.0,45.0,1.0,0.0
491,-108.45013286380377,0.0,0.0,-6.931440229181972,0.0,0.0,999.0,45.0,1.0,0.0
492,-108.58572589171116,0.0,0.0,-0.7536083826905067,0.0,0.0,999.0,45.0,1.0,0.0
493,-108.22526684379892,0.0,0.0,5.106330678008247,0.0,0.0,999.0,45.0,1.0,0.0
494,-107.24099800813092,0.0,0.0,12.251874613171973,0.0,0.0,999.0,45.0,1.0,0.0
496,-108.44810369540606,0.0,0.0,3.640219475466472,0.0,0.0,999.0,45.0,1.0,0.0
497,-108.50130135715372,0.0,0.0,-7.27818485325377,0.0,0.0,999.0,45.0,1.0,0.0
498,-107.10310219738315,0.0,0.0,11.816519066878802,0.0,0.0,999.0,45.0,1.0,0.0
499,-108.450804406075,0.0,0.0,9.866949036100618,0.0,0.0,999.0,45.0,1.0,0.0
500,-108.40983168995287,0.0,0.0,-6.409571797486152,0.0,0.0,999.0,45.0,1.0,0.0
501,-107.30713831089571,0.0,0.0,14.77255068685255,0.0,0.0,999.0,45.0,1.0,0.0
502,-108.48502084727579,0.0,0.0,-0.5404827025077199,0.0,0.0,999.0,45.0,1.0,0.0
503,-107.27433709041573,0.0,0.0,-5.545577133980316,0.0,0.0,999.0,45.0,1.0,0.0
504,-108.57980636558914,0.0,0.0,-7.8060524589116875,0.0,0.0,999.0,45.0,1.0,0.0
505,-108.4452447348581,0.0,0.0,-5.4686110620530926,0.0,0.0,999.0,45.0,1.0,0.0
506,-108.42892336282243,0.0,0.0,12.203608730133846,0.0,0.0,999.0,45.0,1.0,0.0
507,-105.36711810514004,0.0,0.0,-7.538770419318223,0.0,0.0,999.0,45.0,1.0,0.0
508,-102.70763874255225,0.0,0.0,-5.228666213105212,0.0,0.0,999.0,45.0,1.0,0.0
509,-108.27765522410965,0.0,0.0,-6.086807197375967,0.0,0.0,999.0,45.0,1.0,0.0
510,-107.32737046629828,0.0,0.0,-6.9200554392380615,0.0,0.0,999.0,45.0,1.0,0.0
511,-108.25592287870913,0.0,0.0,-5.016857905893488,0.0,0.0,999.0,45.0,1.0,0.0
512,-107.63113575606295,0.0,0.0,-6.531107149172258,0.0,0.0,999.0,45.0,1.0,0.0
513,-108.33973332693972,0.0,0.0,-3.5636354574431306,0.0,0.0,999.0,45.0,1.0,0.0
514,-108.41737695999748,0.0,0.0,-5.789767087380854,0.0,0.0,999.0,45.0,1.0,0.0
515,-108.32635139480075,0.0,0.0,-7.437947793994403,0.0,0.0,999.0,45.0,1.0,0.0
516,-90.9297264626309,0.0,0.0,-6.670138005529131,0.0,0.0,999.0,45.0,1.0,0.0
517,-108.5865656509704,0.0,0.0,-5.683101592036397,0.0,0.0,999.0,45.0,1.0,0.0
518,-108.38395966010452,0.0,0.0,3.5196209464748325,0.0,0.0,999.0,45.0,1.0,0.0
519,-108.29811360780745,0.0,0.0,-5.4060380538899455,0.0,0.0,999.0,45.0,1.0,0.0
520,-108.49222468599324,0.0,0.0,-6.0829352225078805,0.0,0.0,999.0,45.0,1.0,0.0
521,-108.20309485662735,0.0,0.0,-5.235604517014913,0.0,0.0,999.0,45.0,1.0,0.0
522,-108.36036518333023,0.0,0.0,-6.030298999435805,0.0,0.0,999.0,45.0,1.0,0.0
523,-108.4786726760354,0.0,0.0,-5.510099292942681,0.0,0.0,999.0,45.0,1.0,0.0
524,-108.43617974336428,0.0,0.0,12.769387793004586,0.0,0.0,999.0,45.0,1.0,0.0
528,-97.98331262655113,0.0,0.0,-5.2974629723996935,0.0,0.0,999.0,45.0,1.0,0.0
529,-108.43862611280615,0.0,0.0,-5.146225366375947,0.0,0.0,999.0,45.0,1.0,0.0
530,-108.26803359010927,0.0,0.0,-5.6372280217552015,0.0,0.0,999.0,45.0,1.0,0.0
531,-107.63001552719578,0.0,0.0,-5.2019849291237525,0.0,0.0,999.0,45.0,1.0,0.0
532,-108.08567908348934,0.0,0.0,-6.514652934327563,0.0,0.0,999.0,45.0,1.0,0.0
533,-108.59346846590192,0.0,0.0,15.123452600738823,0.0,0.0,999.0,45.0,1.0,0.0
534,-108.45366795805643,0.0,0.0,-5.798331174567523,0.0,0.0,999.0,45.0,1.0,0.0
535,-108.43335044372213,0.0,0.0,-5.579420012038293,0.0,0.0,999.0,45.0,1.0,0.0
536,-107.96142092157706,0.0,0.0,-7.1464955045969925,0.0,0.0,999.0,45.0,1.0,0.0
537,-108.43399764777136,0.0,0.0,-6.475807071004972,0.0,0.0,999.0,45.0,1.0,0.0
538,-108.56836492459206,0.0,0.0,-5.8425067305546445,0.0,0.0,999.0,45.0,1.0,0.0
539,-108.39644430363876,0.0,0.0,-6.342850540314739,0.0,0.0,999.0,45.0,1.0,0.0
540,-106.26670280896515,0.0,0.0,-5.191891476031499,0.0,0.0,999.0,45.0,1.0,0.0
541,-108.37511356814636,0.0,0.0,7.671051819349826,0.0,0.0,999.0,45.0,1.0,0.0
542,-108.51974090023369,0.0,0.0,-5.558085256686417,0.0,0.0,999.0,45.0,1.0,0.0
543,-108.1477608324922,0.0,0.0,11.781876283888119,0.0,0.0,999.0,45.0,1.0,0.0
544,-108.12215287001608,0.0,0.0,2.041308880462045,0.0,0.0,999.0,45.0,1.0,0.0
545,-108.38829663842476,0.0,0.0,12.206206082457069,0.0,0.0,999.0,45.0,1.0,0.0
546,-108.54302319019872,0.0,0.0,-6.056111547476869,0.0,0.0,999.0,45.0,1.0,0.0
547,-108.27044180609323,0.0,0.0,2.254375282178628,0.0,0.0,999.0,45.0,1.0,0.0
548,-108.52148078653065,0.0,0.0,-7.183809109853321,0.0,0.0,999.0,45.0,1.0,0.0
549,-108.5186785654833,0.0,0.0,2.8020002140901816,0.0,0.0,999.0,45.0,1.0,0.0
550,-107.92960349675043,0.0,0.0,-7.515224601561705,0.0,0.0,999.0,45.0,1.0,0.0
551,-108.51834691564564,0.0,0.0,12.404172649646055,0.0,0.0,999.0,45.0,1.0,0.0
552,-108.35855290411871,0.0,0.0,11.012936300454133,0.0,0.0,999.0,45.0,1.0,0.0
553,-100.0468155180012,0.0,0.0,-4.092977479101674,0.0,0.0,999.0,45.0,1.0,0.0
554,-108.39567626088423,0.0,0.0,-5.541520244194182,0.0,0.0,999.0,45.0,1.0,0.0
555,-101.23919426941877,0.0,0.0,-6.921959842067157,0.0,0.0,999.0,45.0,1.0,0.0
557,-108.15272481160379,0.0,0.0,-6.867874334611706,0.0,0.0,999.0,45.0,1.0,0.0
558,-108.59849339654724,0.0,0.0,-5.070495948776432,0.0,0.0,999.0,45.0,1.0,0.0
560,-108.29358015867336,0.0,0.0,-5.7599785529645615,0.0,0.0,999.0,45.0,1.0,0.0
561,-108.40625168023806,0.0,0.0,12.454113012162859,0.0,0.0,999.0,45.0,1.0,0.0
562,-108.38991460197941,0.0,0.0,6.211072428597101,0.0,0.0,999.0,45.0,1.0,0.0
563,-108.3510488763064,0.0,0.0,-7.008645989375825,0.0,0.0,999.0,45.0,1.0,0.0
564,-105.56513597440856,0.0,0.0,11.594437609892992,0.0,0.0,999.0,45.0,1.0,0.0
566,-108.35635983770551,0.0,0.0,-2.7246484738978083,0.0,0.0,999.0,45.0,1.0,0.0
567,-108.40662210793371,0.0,0.0,-7.3292404149113475,0.0,0.0,999.0,45.0,1.0,0.0
568,-108.55132106801659,0.0,0.0,6.8588092925590125,0.0,0.0,999.0,45.0,1.0,0.0
569,-108.289643038183,0.0,0.0,-1.0592034793743133,0.0,0.0,999.0,45.0,1.0,0.0
570,-108.54402868725235,0.0,0.0,-7.592674357766365,0.0,0.0,999.0,45.0,1.0,0.0
571,-108.31609488806744,0.0,0.0,-5.754344505881647,0.0,0.0,999.0,45.0,1.0,0.0
572,-108.3976760713043,0.0,0.0,-5.322909493564996,0.0,0.0,999.0,45.0,1.0,0.0
573,-108.44366151664886,0.0,0.0,-5.453420146939367,0.0,0.0,999.0,45.0,1.0,0.0
574,-106.78669485523666,0.0,0.0,-7.165989342588876,0.0,0.0,999.0,45.0,1.0,0.0
575,-108.12002800270751,0.0,0.0,-6.152250486154362,0.0,0.0,999.0,45.0,1.0,0.0
576,-108.54914052999342,0.0,0.0,-3.2281664217280905,0.0,0.0,999.0,45.0,1.0,0.0
577,-108.41128477585882,0.0,0.0,-4.446662332196716,0.0,0.0,999.0,45.0,1.0,0.0
578,-106.74107714523028,0.0,0.0,-7.151409255170371,0.0,0.0,999.0,45.0,1.0,0.0
579,-108.47548533035084,0.0,0.0,-6.860185332708997,0.0,0.0,999.0,45.0,1.0,0.0
580,-91.27709055018816,0.0,0.0,-6.130724970337459,0.0,0.0,999.0,45.0,1.0,0.0
581,-108.55108084826121,0.0,0.0,-7.042787872848297,0.0,0.0,999.0,45.0,1.0,0.0
582,-108.53399520659993,0.0,0.0,-6.57567874195642,0.0,0.0,999.0,45.0,1.0,0.0
584,-106.73581855014936,0.0,0.0,-0.2230838122505706,0.0,0.0,999.0,45.0,1.0,0.0
585,-108.60147300501595,0.0,0.0,-6.2675838892675975,0.0,0.0,999.0,45.0,1.0,0.0
586,-108.05050714729862,0.0,0.0,12.58590197863231,0.0,0.0,999.0,45.0,1.0,0.0
587,-108.55872778434887,0.0,0.0,-5.9392348435852735,0.0,0.0,999.0,45.0,1.0,0.0
588,-108.34010365712606,0.0,0.0,-4.089603592810703,0.0,0.0,999.0,45.0,1.0,0.0
589,-108.3669282060537,0.0,0.0,-5.5001537431546605,0.0,0.0,999.0,45.0,1.0,0.0
590,-108.5464792639227,0.0,0.0,-6.124314013204034,0.0,0.0,999.0,45.0,1.0,0.0
593,-108.27696915847271,0.0,0.0,-6.786896027051838,0.0,0.0,999.0,45.0,1.0,0.0
594,-108.52038212290928,0.0,0.0,-7.21502768074025,0.0,0.0,999.0,45.0,1.0,0.0
595,-108.59197855023605,0.0,0.0,13.069945690172188,0.0,0.0,999.0,45.0,1.0,0.0
597,-108.31670784613016,0.0,0.0,13.621991332467358,0.0,0.0,999.0,45.0,1.0,0.0
598,-108.47174069698369,0.0,0.0,-0.4976230069909723,0.0,0.0,999.0,45.0,1.0,0.0
599,-108.48666098450757,0.0,0.0,-7.958049768167305,0.0,0.0,999.0,45.0,1.0,0.0
600,-108.60080792450508,0.0,0.0,-5.939787655396055,0.0,0.0,999.0,45.0,1.0,0.0
601,-108.38907998482651,0.0,0.0,-6.031954080776756,0.0,0.0,999.0,45.0,1.0,0.0
602,-108.64532717696464,0.0,0.0,12.401336622337954,0.0,0.0,999.0,45.0,1.0,0.0
603,-108.38667773599389,0.0,0.0,-5.813928045726839,0.0,0.0,999.0,45.0,1.0,0.0
605,-108.33461173557801,0.0,0.0,-8.132002715407271,0.0,0.0,999.0,45.0,1.0,0.0
606,-108.22420457853313,0.0,0.0,-5.7446505188774335,0.0,0.0,999.0,45.0,1.0,0.0
607,-107.444745561984,0.0,0.0,-7.774077514577261,0.0,0.0,999.0,45.0,1.0,0.0
608,-108.44073487168528,0.0,0.0,12.776299465316795,0.0,0.0,999.0,45.0,1.0,0.0
609,-108.46609457584171,0.0,0.0,-4.950379017105028,0.0,0.0,999.0,45.0,1.0,0.0
610,-108.40675861286309,0.0,0.0,-6.677601161892487,0.0,0.0,999.0,45.0,1.0,0.0
611,-108.25397600364029,0.0,0.0,-6.1821213588275015,0.0,0.0,999.0,45.0,1.0,0.0
612,-106.12067503762121,0.0,0.0,-6.6388190254272,0.0,0.0,999.0,45.0,1.0,0.0
613,-108.42843207208666,0.0,0.0,-6.1939828443785405,0.0,0.0,999.0,45.0,1.0,0.0
614,-108.35197209880522,0.0,0.0,-6.1231756301648925,0.0,0.0,999.0,45.0,1.0,0.0
615,-108.54468111123768,0.0,0.0,-6.707854084028447,0.0,0.0,999.0,45.0,1.0,0.0
616,-100.1833702990235,0.0,0.0,-5.211618463450392,0.0,0.0,999.0,45.0,1.0,0.0
617,-108.4555746213482,0.0,0.0,-7.323863751887657,0.0,0.0,999.0,45.0,1.0,0.0
618,-108.60093371378471,0.0,0.0,-3.651638364783633,0.0,0.0,999.0,45.0,1.0,0.0
619,-108.51962430597142,0.0,0.0,-5.479070192227585,0.0,0.0,999.0,45.0,1.0,0.0
624,-108.3533178128792,0.0,0.0,15.744282682890791,0.0,0.0,999.0,45.0,1.0,0.0
626,-108.37109817676078,0.0,0.0,2.2569831160223104,0.0,0.0,999.0,45.0,1.0,0.0
628,-108.2705825084798,0.0,0.0,-7.188752183209307,0.0,0.0,999.0,45.0,1.0,0.0
630,-108.48125903683024,0.0,0.0,-7.583060502221088,0.0,0.0,999.0,45.0,1.0,0.0
632,-108.48959507990831,0.0,0.0,-8.297914504130711,0.0,0.0,999.0,45.0,1.0,0.0
634,-106.5843265177382,0.0,0.0,-5.9574676142819225,0.0,0.0,999.0,45.0,1.0,0.0
636,-108.47297542581578,0.0,0.0,-0.19590336130254488,0.0,0.0,999.0,45.0,1.0,0.0
637,-108.2035085136409,0.0,0.0,-6.078039245100444,0.0,0.0,999.0,45.0,1.0,0.0
638,-104.62158011906817,0.0,0.0,14.047290370940654,0.0,0.0,999.0,45.0,1.0,0.0
639,-108.5261176798861,0.0,0.0,-6.562699296041338,0.0,0.0,999.0,45.0,1.0,0.0
640,-108.39047305195446,0.0,0.0,13.665436044932509,0.0,0.0,999.0,45.0,1.0,0.0
641,-106.64207549003092,0.0,0.0,-5.762250499524745,0.0,0.0,999.0,45.0,1.0,0.0
642,-108.57847930174171,0.0,0.0,-2.227220878231821,0.0,0.0,999.0,45.0,1.0,0.0
643,-108.42731114827946,0.0,0.0,-5.28064923430642,0.0,0.0,999.0,45.0,1.0,0.0
644,-108.48251338769958,0.0,0.0,-8.358489748464352,0.0,0.0,999.0,45.0,1.0,0.0
645,-107.87844907415308,0.0,0.0,-6.8412776028409565,0.0,0.0,999.0,45.0,1.0,0.0
646,-107.72392701625549,0.0,0.0,-4.635313650432573,0.0,0.0,999.0,45.0,1.0,0.0
647,-108.40370165871953,0.0,0.0,-6.176287514870506,0.0,0.0,999.0,45.0,1.0,0.0
648,-108.49695896024393,0.0,0.0,13.543475832281024,0.0,0.0,999.0,45.0,1.0,0.0
649,-108.42833549815194,0.0,0.0,-6.918378873339933,0.0,0.0,999.0,45.0,1.0,0.0
650,-108.46149744985884,0.0,0.0,-5.7876602802923856,0.0,0.0,999.0,45.0,1.0,0.0
651,-108.62842764625364,0.0,0.0,-6.468719606475805,0.0,0.0,999.0,45.0,1.0,0.0
652,-107.92948131975884,0.0,0.0,-5.915285824936688,0.0,0.0,999.0,45.0,1.0,0.0
653,-108.32600659540701,0.0,0.0,-6.8562643580308436,0.0,0.0,999.0,45.0,1.0,0.0
654,-108.55724406560458,0.0,0.0,-7.564043983501924,0.0,0.0,999.0,45.0,1.0,0.0
655,-108.47522566680443,0.0,0.0,-7.85776992768198,0.0,0.0,999.0,45.0,1.0,0.0
656,-108.461850183667,0.0,0.0,-6.263644478258749,0.0,0.0,999.0,45.0,1.0,0.0
657,-105.90393025449465,0.0,0.0,-6.1719446568594405,0.0,0.0,999.0,45.0,1.0,0.0
658,-108.38393500717086,0.0,0.0,13.077630024884824,0.0,0.0,999.0,45.0,1.0,0.0
659,-108.5115972786316,0.0,0.0,-7.7350009624593605,0.0,0.0,999.0,45.0,1.0,0.0
660,-108.20641949278091,0.0,0.0,-6.2376988317462185,0.0,0.0,999.0,45.0,1.0,0.0
662,-108.15721125247588,0.0,0.0,-7.2906507515574415,0.0,0.0,999.0,45.0,1.0,0.0
663,-108.28448638935272,0.0,0.0,0.4703296964927033,0.0,0.0,999.0,45.0,1.0,0.0
664,-108.02344227742368,0.0,0.0,-5.529816352651602,0.0,0.0,999.0,45.0,1.0,0.0
665,-108.59768421142208,0.0,0.0,-5.059127020590647,0.0,0.0,999.0,45.0,1.0,0.0
666,-106.07932239673094,0.0,0.0,-5.7841489071883885,0.0,0.0,999.0,45.0,1.0,0.0
667,-108.48683692964786,0.0,0.0,-6.653654347592419,0.0,0.0,999.0,45.0,1.0,0.0
668,-108.42032852173321,0.0,0.0,-4.16512837845843,0.0,0.0,999.0,45.0,1.0,0.0
669,-108.41849778058243,0.0,0.0,-8.150903956133893,0.0,0.0,999.0,45.0,1.0,0.0
670,-108.54874868209691,0.0,0.0,-6.2466897126953125,0.0,0.0,999.0,45.0,1.0,0.0
671,-108.46878787481684,0.0,0.0,-6.280728033541348,0.0,0.0,999.0,45.0,1.0,0.0
672,-108.61245784699,0.0,0.0,13.544781513657256,0.0,0.0,999.0,45.0,1.0,0.0
673,-108.29463424817386,0.0,0.0,-5.828534929834203,0.0,0.0,999.0,45.0,1.0,0.0
674,-108.56456709131105,0.0,0.0,-6.036101487963916,0.0,0.0,999.0,45.0,1.0,0.0
675,-108.53334512127668,0.0,0.0,-5.781675109586692,0.0,0.0,999.0,45.0,1.0,0.0
676,-108.35730172359823,0.0,0.0,-6.835491701474918,0.0,0.0,999.0,45.0,1.0,0.0
677,-107.89088839764092,0.0,0.0,-6.581727120521316,0.0,0.0,999.0,45.0,1.0,0.0
678,-93.27209091630779,0.0,0.0,-7.598742835136384,0.0,0.0,999.0,45.0,1.0,0.0
679,-108.44390323387846,0.0,0.0,-6.3469980593679765,0.0,0.0,999.0,45.0,1.0,0.0
